id_ulasan,nama_pengguna,isi_ulasan,bintang,tanggal_ulasan,jumlah_like,sentimen
5a79981f-9080-4279-b90a-0918ff36fef0,Suparta Suparta,bagus,5,2026-02-24 23:19:26,0,Positif
d82c551a-0007-490e-b837-9a1db9157140,Rizki agung,woy dana knp ini gangguan semua fitur bisa dibuka tetapi history tidak bisa.jadi saya tidak bisa liat nomor token listrik yg saya beli.apalgi si DIANA itu tidak berguna dan dongo ditanya apa jawab apaa.tolong tingkatkan lagi fitur DIANA yg kurang berfungsi itu fitur yg tidak pernah membantu dan tidak berguna,1,2026-02-24 23:18:39,0,Negatif
67153c1a-2c8d-4da8-ad47-0d803b109d0d,Yandra,bole dicoba aman dan terpecaya,5,2026-02-24 23:16:46,0,Positif
1653baff-3714-44fd-965e-2d5ee20cd591,Jenal Mustakim,susah di buka,5,2026-02-24 23:16:35,0,Positif
28affa75-e777-41d5-9279-eae1fb06a827,Opik Nugraha2,kenapa aku gak ada dana cicil nya,3,2026-02-24 23:15:28,0,Netral
ae68f9db-23ff-43fc-91ef-e8c0847346c9,Dayan Fahrizal,"BANYAK YANG KENA HACKER, BARUSAN DANA SAYA TERSEDOT SECARA TIBA' TANPA PERSETUJUAN SAYA",1,2026-02-24 23:15:19,0,Negatif
01f5c89a-68bf-4ddc-b634-3719f03ac070,Nurani Irfan,mantap,5,2026-02-24 23:13:53,0,Positif
8be9ffb1-eb74-4eb3-a584-fdb34fdc63f4,Lana Lana,aplikasi nya bagus...👍👍,5,2026-02-24 23:12:26,0,Positif
0efb0b9c-f364-475f-87a0-6bf70012a583,Aji,"gila potongan isi saldonya, ppn kan pajak masa ada dasar pengenaan pajak lagi, apa² pajak apa² pajak, pajak kek gini aja dibenanin lagi parah",1,2026-02-24 23:11:22,0,Negatif
b5fbfac4-eb50-49ff-b836-f0b56744378a,Abdul Rois,baik,5,2026-02-24 23:11:12,0,Positif
8e74c30d-dbb2-450c-9be5-a5c6a6ab48b9,Nelasari,nanti saya ambil uang,5,2026-02-24 23:09:04,0,Positif
dbfd3c39-a937-4196-b47f-ebe03003bc4d,Gordon Gordon,"aneh setiap saya ngisin dana pasti uang hilang, nih apk yg tidak di saran kan",1,2026-02-24 23:07:49,0,Negatif
c52dd6ce-4091-4368-b470-bbc4e2d20a57,Anto Maskura,ok,5,2026-02-24 23:05:30,0,Positif
6d953844-e740-41e9-b87b-d7c789e29dba,Subaikah Mom,duit gw diambil Mulu masa limapuluh ribu tiba tiba jadi 35.000,1,2026-02-24 23:05:30,0,Negatif
5397cdef-00ac-4385-8e6b-6c0634303bc2,Hongg g,"tolong ya aplikasi bodoh, kalau udah minta pin sama verifikasi wajah ga usah minta kode otp lagi karna banyak orang yang sudah tidak aktif nomor nya bisa jadi karna hp kena curi nomor nya hilang tolong ya buat kebijakan yang logis",1,2026-02-24 23:04:14,0,Negatif
96fe03a5-2153-4f88-9312-22f26194947e,Penu,bagus,5,2026-02-24 23:03:30,0,Positif
9a4ef616-6a9b-43c6-8d19-75ef873ba1c8,Ahamad Qomari,mantap,4,2026-02-24 23:02:25,0,Positif
bcbe6a34-2488-44e5-b485-9f7c77f1756d,Anca .H,bagus dan lancar tarik uang nya,5,2026-02-24 23:02:25,0,Positif
9b278d79-922d-41d4-a2ab-34f74e1a66f9,Repand Dika,aplikasi maksa.. ga bisa di blokir,1,2026-02-24 23:01:57,0,Negatif
347ea7cb-37b9-45fc-89b9-abec0e604535,Khamid Khamid,top,5,2026-02-24 23:01:43,0,Positif
37c8a476-b7b7-4e13-8814-f87c063f9d60,Eti Prisna,DANA sngt mmbntu,5,2026-02-24 23:01:43,0,Positif
c6bd1e77-3ccc-4bd9-95e8-df7ef97675f3,Martinah 67,mantaf,5,2026-02-24 23:01:14,0,Positif
fc2a6cd6-6f6f-4573-9f21-ddf62c507b41,Kanyut,aktipkan dana cicil,4,2026-02-24 23:00:06,1,Positif
65d4f074-c88a-408e-86ae-a3f933b55195,Tini Tini,"banyakin lagi bonusnya utk transfer ke bank ,bgtu juga harga yg pulsa data, dll lebih murah makasih semoga ttp lanjut dan berkembang",5,2026-02-24 22:59:49,0,Positif
1c1c8c57-9a46-42a7-ba55-3cebf8553b9c,Ade Ahmad Sobari,danacicil,5,2026-02-24 22:59:43,0,Positif
74e24b66-7a99-45aa-8d69-5287e0c78d97,Rudi Day,PENGAJUAN DANA CICIL DAN DANA INSTAN,1,2026-02-24 22:59:30,0,Negatif
368302c8-86dd-465e-bc65-2b285092516f,ricky Novriardi,bagus,5,2026-02-24 22:56:39,0,Positif
95ab757f-9d69-4a9e-9c4d-8f051f1b1da0,Yesi Baru,mantap,1,2026-02-24 22:56:19,0,Negatif
4753631a-203b-424e-9738-3382f6df79a8,Henny Kurnia pratiwi,bagus,5,2026-02-24 22:55:42,0,Positif
4b5b29c9-889e-44ba-bcad-d595fd3f8375,Rangga Fadillah,apk gak guna gua mah udah upgrade ke premium malah gagal edan,1,2026-02-24 22:55:13,0,Negatif
78c5e99b-2cc8-41cc-a05b-372da6a13adc,Ridwan Alfian,"apk apaan ini tiap isi dana motong lukira gua orang kaya monyet, dikit"" motong, padahal kita mau beli token listrik gila",1,2026-02-24 22:55:12,0,Negatif
15e2a0ea-9bc2-4bc9-b5d2-e9621f8d1ef9,Slamet Wastono,kenapa akun saya tidak bisa ambil REWaRd+..Alasan keamanan?,5,2026-02-24 22:54:10,0,Positif
0ffd092c-5f35-4833-b42f-d03a50220d42,Al Maulana,"ok, bermanfaat",5,2026-02-24 22:54:01,0,Positif
a85d0b63-e682-4702-bf0e-813ac00846e4,Mhmmd Ibnu,SISTEM SEDANG SIBUK,5,2026-02-24 22:52:57,0,Positif
60606ad5-0a1a-4a02-b0be-fc5ccbe122eb,Ratu Fadilah,mohon maaf sebelumnya🙏 kok fitur dana paylater di akun saya belum juga muncul padahal saya udah lama ber transaksi di aplikasi dana mohon bantuannya🙏,5,2026-02-24 22:52:39,0,Positif
c09b87e7-ca38-46e7-af8e-f6018c19ed37,Midung syam,bagus di gunakan aplikasi DANA nya bosku 👍🙏,5,2026-02-24 22:50:09,0,Positif
b77fee16-19e7-44fc-9129-e8939efc0f9e,Hendra Gunawan,memudahkan,5,2026-02-24 22:49:04,0,Positif
05d9312c-d28d-4cea-b8ce-9b8d111a83a8,deny mardianto,mantap,5,2026-02-24 22:48:16,0,Positif
12452a23-9645-419e-b60c-905d8d961a50,Syukur helmi Tanjung,cepat tepat,5,2026-02-24 22:46:50,0,Positif
9d691e96-c84c-48a2-9979-aaaec842dd07,Nirva Kemala,Mantap jiwa !!!,5,2026-02-24 22:45:39,0,Positif
bb7710bd-b752-4ba6-9f76-40a51b9ee67c,Aa Miswan,mantap berguna sekali,5,2026-02-24 22:44:29,0,Positif
fa594227-5817-4392-aec4-53a623ec56c8,Sulis Citra,tolong bantuannya admin sudah lama sekali dana cicil saya tidak bisa di gunakan tolong aktifkan lagi dana cicil saya 🙏🙏🙏,5,2026-02-24 22:43:34,0,Positif
a9c101e6-775b-42cd-b887-bad68b7c6897,Ramdan Apriadi,sangat terbantu dengan aplikasi dana 👍👍👍,5,2026-02-24 22:42:06,0,Positif
68d9c520-ae43-430c-be21-000823e000fe,Yayah Nayla,sangat membantu,4,2026-02-24 22:40:50,0,Positif
060c3ae6-1539-4f8a-a3ff-e2adc8c44839,Shabu Sabu1980,ok,5,2026-02-24 22:40:12,0,Positif
d59906eb-994f-4fd7-89b2-1ebdb56fe44b,Ibrohim Ibrohim,menyenangkan,5,2026-02-24 22:39:56,0,Positif
4abc0455-bc79-4769-8489-0c7c26b7b79a,hideng bocor alus,bagus,5,2026-02-24 22:39:42,0,Positif
8ee4fd8b-97ec-4488-b925-b4571f81e21a,Viietr Dr36d,good,5,2026-02-24 22:39:15,0,Positif
777fda31-b532-4d67-ade5-86e86281da7e,Saloon andayanni Anda,sangat memuaskan,5,2026-02-24 22:39:10,0,Positif
8a4eb146-7306-4fbf-94c5-9afbe9a54af7,Adistya 35,"Saya lupa email,GK bs msk gmn caranya y",3,2026-02-24 22:38:44,0,Netral
cb6db77e-82d5-463f-bca5-d31262736c06,Tri bowo rek Tri bowo rek,mantap,5,2026-02-24 22:38:19,0,Positif
93fd8cd9-59ee-422a-ac3c-34125ecc8244,Wira Amauri,mantap,5,2026-02-24 22:37:35,0,Positif
8397b2b6-bcb1-4acc-88ad-1d89ad51347b,Wawan Sutisna,goood,5,2026-02-24 22:36:14,0,Positif
c57c138c-33b8-4f3e-a1b5-f4bcc02b85d1,Uya Uya,kenapa dana tidak bisa melakukan pembayaran,2,2026-02-24 22:36:05,0,Negatif
787f5e34-14f3-493d-9d76-c7a4e36601d5,Ihya Muddin,bagus sekali,5,2026-02-24 22:34:13,0,Positif
07443600-4ec1-44b5-bacf-8fb8f671f2c4,Arie Plaster,mantap dan cepat untuk transaksi,5,2026-02-24 22:34:12,0,Positif
547aa410-07ca-4775-ad30-a3ad8cf73d15,Titin,kenapa saya update aplikasi dana selalu gagal,5,2026-02-24 22:33:05,0,Positif
859635c5-2b80-4270-a970-6d4830dc134a,Siti Malikah,"enak transaksi pakai dana,tranfer kbank lain gratis",5,2026-02-24 22:31:46,0,Positif
f6d24c4d-ca2a-4a6f-a4c8-293af43a93dc,Fajar Fatkhurohman,"Pengguna ingin menjual reksa dana STAR Fixed Income 4 Kelas DANA senilai Rp20.025 ke saldo DANA, tetapi muncul notifikasi “Penjualan Gagal”. Padahal akun sudah terverifikasi dan saldo investasi tersedia. Hal ini membuat pengguna bingung karena transaksi tidak bisa diproses meskipun tidak ada keterangan penyebab kegagalan",5,2026-02-24 22:31:45,0,Positif
95ddf4b5-6b3d-4647-9d4b-718ddded63ad,Sueb Sueb,sangat puas,5,2026-02-24 22:31:17,0,Positif
a11c9247-2c41-4ce0-9885-b5eb503d8b1b,M. Rizqi Aditiya Rahman,gangguan terossss,1,2026-02-24 22:30:15,0,Negatif
072decbc-195b-4ad6-91ce-af6f27aeec4b,Restu Restu,membantu banget,5,2026-02-24 22:30:02,0,Positif
9f00d9f5-5c74-48be-bf16-05b65ca78dee,Noval Lubis,bagus,5,2026-02-24 22:29:42,0,Positif
eb8eb39c-c2e9-4a36-ac4e-e990c5ace1f5,Yadi Kembar,sumpah yakin merugikan banget ini dana .. gara2 kode otp doang. padahal sandi dan wajah sama . kenapa di persulit untuk login . . .,1,2026-02-24 22:28:32,0,Negatif
ae81bc96-70bd-4655-9490-c1ffc3224be3,iksan alqadri,saya belum dapat dana cicil,1,2026-02-24 22:28:05,0,Negatif
5c134160-9330-4e87-8abb-43c3fad4e4af,vians stama,mantab,4,2026-02-24 22:27:25,0,Positif
3849b7f5-8c4f-4747-aa19-1150401d52f4,شرافة لنساء سلسبيلا,"sejauh ini aplikasi sangat membantu, tp ngga tau kenapa tiba2 ngga bisa di buka di suruh aktifkan dulu, saat di klik aktifkan tidak terjadi proses apapun",5,2026-02-24 22:27:13,0,Positif
48d3f98c-5fb7-43fb-9788-2358d44545dc,Rangga Irawan,sangat bagus,5,2026-02-24 22:23:20,0,Positif
db2ed6a8-6a1a-44a3-b7c0-62494d9beb3d,Ramadhani Akbar,bagus 😎,5,2026-02-24 22:23:15,0,Positif
b0c34113-1187-4552-9cee-2e6c733f1bfd,nanda Saputra,ok,4,2026-02-24 22:20:06,0,Positif
7a5b59a6-ac07-4187-8bee-442a7d10b6d9,Aisyah Putri,keren,5,2026-02-24 22:18:03,0,Positif
12bb5314-b6b7-4819-a470-5d86d5bfec33,Kuntull Balap,Jos,5,2026-02-24 22:17:09,0,Positif
e9e3e1ea-a600-4f53-abf1-a1c5f8c4ae85,Mas Amah,sangat membantu,5,2026-02-24 22:16:22,0,Positif
ea2959b6-eaf9-41df-ae67-c9780679af27,Zenal Arifin,bagus,5,2026-02-24 22:16:21,0,Positif
30051150-add0-471a-93a5-470e9962aae1,Sukin Alen,puas,4,2026-02-24 22:15:48,0,Positif
ed020b0e-7096-4f79-b72d-b81473d3acf6,Opan Sumbawa,apk mantap😍 tapi sampai sekarang saya blum bisa mengaktifkan dana cicil🥺🥺,4,2026-02-24 22:15:43,0,Positif
c2dd43f0-31d5-4037-b742-3a0496998026,Dedi Fidiansyah,fitur dana untuk membantu saya sangatlah baik dana sukses selalu terimakasih,5,2026-02-24 22:15:26,0,Positif
c96a8d0b-882d-4410-bc29-e3fb5ea2d25d,Munawir rohan saputra Nawir,sangat bagus,5,2026-02-24 22:15:09,0,Positif
173cd0f2-e396-4db6-90ae-d13d6aa91dee,YtOgik Gaming09,"kpd yth admin DANA. maaf sebelum nya Fitur dana cicilnya ada tapi tidak bisa digunakan/tidak tersedia,, Dana instan pun tidak muncul. padahall udah ikutin sesuai prosedurnya..",2,2026-02-24 22:14:22,0,Negatif
c37431db-5f1c-4b29-979e-935549f061a6,Hidayat ullah,cukup membantu,4,2026-02-24 22:14:18,0,Positif
967846e5-d5b5-4a77-8aa0-efa22b588df7,Icha Riazki,ok,5,2026-02-24 22:13:18,0,Positif
c122ca5d-fd7a-40e4-a04a-2f9038b3dc0a,"Dekkebaee,Gmail com",sangat bagus,5,2026-02-24 22:12:53,0,Positif
2e95e54b-5591-40ba-8a02-1f5488885d49,Jajang Jajang,baru coba tapi susah masuk losing terus lemot sinyalnya,4,2026-02-24 22:12:37,0,Positif
08bc2402-0712-4bf6-9179-73adb6e5f435,Elin Harjo,good,5,2026-02-24 22:12:06,0,Positif
b6ff4800-5f35-4576-8e16-5ff3762a9430,Ady Nugraha,Saldo ku sering tiba-tiba hilang gimna ya min? padahal cuma segitu uang nya🥲,1,2026-02-24 22:10:09,0,Negatif
4a234d8b-7f8f-486d-bca7-1107a5aaefaa,Refan,mantap,5,2026-02-24 22:09:04,0,Positif
3ded6025-4795-4420-86d5-18586364d8f6,Corazon,"sistem keamanan buruk,baru ngisi uang di dana malah ada yang pake🥀",1,2026-02-24 22:05:01,0,Negatif
83048220-f6a2-44bc-b1f6-58081e51d4c4,Putra Tunggal,bagus sekali,5,2026-02-24 22:02:35,0,Positif
14b0cdbb-e2b4-421f-bfac-c95fca2423cd,sedang tidur,ini kenapa dah buat beli paketan sim gagal mulu,4,2026-02-24 22:02:09,0,Positif
29d5c7c3-a97c-43f8-820b-69691b84affc,Joan Nathanael,mantapp,5,2026-02-24 22:01:33,0,Positif
c9251b94-9db8-4228-94b3-68958697a44e,Damik Yogi,mantap,5,2026-02-24 22:01:16,0,Positif
7cad54cc-4a4d-4a88-b629-629de35989a3,Aly Sampurno,Alhamdulillah,5,2026-02-24 22:00:59,0,Positif
b6ab8267-725b-4a1e-a44a-fef9fd4281e1,Selamat Ziliwu,akun saya tidak ada menu dana cicil,1,2026-02-24 22:00:57,0,Negatif
dc03e009-99f2-41a6-9992-fe501adc7920,Mrosid Udin,mantap,5,2026-02-24 22:00:10,0,Positif
6f1acc8a-7dac-495f-958c-4c20528787a6,jack wink,"dana semakin gak aman, masa uang saya di dana bisa tiba tiba hilang, hati hati semua, ini aplikasi sekarang kurang aman, gampang kena hack orang, uang saya satu juta lima ratus hilang",1,2026-02-24 21:59:08,0,Negatif
6aac2100-3ce6-43f0-a40b-6cd1ca6e3f2e,Abizard Theresia 014,kak mau tanya kanpa ya dana saya buat login gak bisa masuk,5,2026-02-24 21:58:47,0,Positif
9e603094-c970-4035-99b8-ec281bf0ffe1,Reno Nandriana,👍👍👍 flatform yg bisa dipercaya dan diandalkan semua kalangan masyarakat Indonesia,5,2026-02-24 21:56:33,0,Positif
cb02c28e-c924-48d3-b71a-9ac03e8dd9d3,Laila najmi,"uang saya belum dikembalikan 4jt, itu uang buat bayar kuliah padahal. bulan puasa loh",1,2026-02-24 21:55:37,0,Negatif
51cae669-e68f-4f43-b7b5-72766841c223,Agus Darmono,sangat membantu 👍👍👍👍,5,2026-02-24 21:55:36,0,Positif
5ac9e7af-904f-4a81-a6d6-ba56e17cda73,Muhammad Babahi,aplikasi ini udah bagus tpi nih tpi gw mau transfer ke e-wallet kok mental Mulu si sumpah bolak balik gw mental Mulu,5,2026-02-24 21:52:48,0,Positif
6f3b15b4-e8fe-44c0-b849-0780da3d64de,Ari Purnomo,aplikasinya banyk gangguan ketika pembayaran kadang eror,1,2026-02-24 21:51:36,0,Negatif
238b061c-81fc-469c-9174-1a23213d0714,Nopen Tekkai,mantap,5,2026-02-24 21:50:32,0,Positif
27cfb606-8f98-4350-b725-ef99d7fae036,Aryo Payjo,sangat memuaskan,5,2026-02-24 21:49:23,0,Positif
191a0857-6c60-4d26-aa50-2ff4841bd62b,Farhan Nasrulloh,"kok dana saya fiturnya beda sama temen saya? contohnya dana cicil, saya lebih dulu menggunakan dana dan lebih banyak melakukan transaksi di dana, tapi pada akun dana saya tidak ada fitur tersebut. berbeda dengan teman saya yang udah bisa pakai dana cicil walaupun transaksinya lebih sedikit dripada saya",3,2026-02-24 21:48:46,0,Netral
a953f864-6be9-4146-a7cc-cba162679e3e,Toni Herlambang,"apk jelek tmn saya ngirim dana 800 rb lewat dana kok nggk ada ya, nggk masuk langsung ilang jangan instal nyesel",1,2026-02-24 21:45:30,0,Negatif
bb8947cc-cf4a-4fba-aa28-1c0496c3af4b,Rijal Paulinho,aneh,1,2026-02-24 21:45:19,0,Negatif
63e0f382-b7e2-4910-9009-f8e7dbc0985a,Teguh Suparjo,jangan lemot,2,2026-02-24 21:42:55,0,Negatif
0579e2a1-ba82-49ef-af6a-17b55ad85a97,Bang Jo,jos,5,2026-02-24 21:41:25,0,Positif
34695ed5-ee56-46a5-833a-6e2ff62c3c9b,Daaula Ksp,"app nya keren, ga lelet dan sejauh ini aku aman si nyimpen uang di app ini, tpi semoga dpt di tingkatkan proteksi nya yaa so good.",5,2026-02-24 21:36:42,0,Positif
6ef65fc0-2976-4e17-a98e-8149a562fdd7,Asmiati,semangat enak dipakek,5,2026-02-24 21:35:52,0,Positif
3f331e6b-ba4d-4845-a8dd-eb703ad6e00a,Fitriana Fitriana,bagus,5,2026-02-24 21:35:45,0,Positif
352fd9a0-0209-43d7-bb08-ac493f61a16f,suka gerundi,Bagus sih tapi setelah 2 kali transaksi tiba-tiba ada pesan terjadi error dan tidak bisa transaksi lagi,3,2026-02-24 21:35:31,73,Netral
7aef5264-76c5-4ba6-8adc-7d96a6d1e560,Ricky Indralaksmana,good.. mantappp bagai mana dana ku kok harus diinstal trus kena bug berapa kali kena bug.. tlong dicek bossku,3,2026-02-24 21:35:20,0,Netral
a2c1439c-5166-4331-a575-2bb6beea6656,Ismail Tea,make dana sudah lama tapi tidak ada fitur dana instan nyaa gimana ini,5,2026-02-24 21:35:15,0,Positif
47d38f85-1f6e-4702-8878-274503bc1d52,Heni Diyo,baik,5,2026-02-24 21:34:09,0,Positif
1a4079d4-4b31-4ee7-902b-82b26a8f516d,Teguh Kurniawan,membantu,5,2026-02-24 21:32:31,0,Positif
cb630738-b976-487e-8473-376037d6fe94,Zainal Abidin,"aneh,dana saya kok di blokir,aplikasi macam apa ni, tu ada saldonya ya,saya gx ikhlas.",1,2026-02-24 21:31:36,0,Negatif
a8f1d8a2-ab12-42b4-be36-d1aa31da4a67,Bayu Saputra,saya coba dulu aplikasinya,1,2026-02-24 21:31:05,0,Negatif
3494bf99-7e12-4b48-a785-b00a6a58000b,Dahlerwiraaditama2 Dahler,oke,5,2026-02-24 21:30:00,0,Positif
13087158-22e7-4c74-ac9e-2b7006cc5612,Juragan Pengangguran,good aplikasi,5,2026-02-24 21:26:37,0,Positif
9ddb290c-71e8-4fc1-b4ab-1e2e723f2aef,Sugiyanto,transaksi mudah tanpa ribet,5,2026-02-24 21:26:16,0,Positif
d2c374d4-7ef3-491e-9134-d54b2862f095,Dendi Adrian,selalu aman,5,2026-02-24 21:23:45,0,Positif
32d46841-b667-4595-81a9-71c073a3fdd8,Revi Sulaeman,sudah pake dana hampir 1 thn lebih transaksi selalu rutin tapi kenapa ga ada cicil sedang kan teman saya tidak transaksi sekali pun muncul dana cicil aplikasi aneh jadi nyesel pake dana sudah saya ajuin fitur dana cicil nunggu 30 hari saya sudah lebih nunggu 1thn anehh,1,2026-02-24 21:23:20,0,Negatif
481ba2c1-d6b8-42c1-bc81-cd44e68dfe6d,Yulianto Gondol,sangat membantu,5,2026-02-24 21:23:05,0,Positif
1e725f35-c6ea-43a9-b5d4-5b2d47a0836c,Murni Murni,bagus sekali aplikasinya dana ini,5,2026-02-24 21:22:29,0,Positif
3e27d230-2997-420e-a1ec-90fc53cab93a,Agung Wibowo,ok top,5,2026-02-24 21:22:28,0,Positif
89acc939-d7e8-48e5-b99a-77e291dce55c,aditya fadlan21,sangat bagus,5,2026-02-24 21:20:48,0,Positif
8824b175-db31-416c-9b7d-4042d699faee,De De Fili,mantap dan amanah,5,2026-02-24 21:19:57,0,Positif
aa184b80-07a3-4740-be55-01592c32cbf2,Ubil YH,sangat simpel,5,2026-02-24 21:18:38,0,Positif
424cebbe-2ba5-4fb0-9e66-886b7e7821f4,DL 16,Kenapa tiba-tiba akun saya di tangguhkan ini..,1,2026-02-24 21:18:09,0,Negatif
ad61e5b9-88b5-4e80-8c04-4769e70e70eb,Khanafi Afi,"tolong diperbaiki lagi, aplikasi suka log out sendiri, suka nge lag tidak bisa masuk dengan alasan jaringan, padahal jaringan aman",3,2026-02-24 21:17:39,0,Netral
5c58d080-bce0-47b8-bf2e-d2b8fa008ecf,Akbar Maulana,saya bingung kenapa saya sudah gak bisa pakai lagi menu REKAN DANA PADAHAL SELAMA INI BISA.. SUDAH RESET UN INSTAL ULANG APLIKASI DANA TETAP SAJA GAK BISA. SUDAH LAPOR JAWABANNYA ITU2 AJA.. GAK ADA SOLUSINYA.. BINGUNG HARUS LAPOR KEMANA LAGI😪😪😪,3,2026-02-24 21:17:11,0,Netral
3a35496a-8530-41e2-80d2-f42155b09709,Hilman Aja,sangat membantu saya,5,2026-02-24 21:17:07,0,Positif
954775c5-d16a-4b59-b5de-b4427f2d5547,Indra Prayuga,bagus,5,2026-02-24 21:17:05,0,Positif
bbac1456-b6ed-403a-9329-01cd16e6768d,Murwan Iwan,bagus,4,2026-02-24 21:15:43,0,Positif
3ea92e65-8522-44b4-9ed7-9903cae5b28d,Momon Rasmono,aplikasi yang sangat membantu dalam berbagai transaksi mudah dan terpercaya,5,2026-02-24 21:15:37,0,Positif
e5195826-4fdf-4c6b-914a-67966d88d0c2,Supri Supriyadi,bagus langsung klir,5,2026-02-24 21:13:05,0,Positif
4753add0-4cf9-4604-9d8c-82065792600b,Heny maulidiyah,"untuk apk dana, buat fitur yang dana cicil kasih options pilihan atur sendiri ketika ada tunggakan, meski sudah ada jatuh tempo tapi tolong kasih pilihan lagi biar bisa bayar kalo saldo ada berapa saja. misalnya tgl 25 jatuh tempo total 65.000 kalo misalnya masih tanggal 15 an saya ada saldo 15 ribu bisa bayar biar semakin ringan sampai tanggal jatuh temponya gitu. kasih fitur pilihan bayar sendiri agar bisa nyicil2 gausah nunggu jatuh tempo biar g berat2 kalo misal kan pas gak ada uang.",5,2026-02-24 21:13:00,0,Positif
211d112b-90ad-4379-82b9-cb313c2cabb4,Ad Rawit,baik,5,2026-02-24 21:11:13,0,Positif
e29d008d-3242-4314-9188-bc85d0634d2f,Dede Suhara,Dana sangat membantu sekali dan tidak ribet dalam penarikan maupun pembayaran. terima kasih DANA,5,2026-02-24 21:11:01,0,Positif
4131eb89-17c6-4a65-9deb-4526571556e3,David Indra,puas,5,2026-02-24 21:10:45,0,Positif
08ea0e50-bd26-4496-9f34-d3e8b405fd82,RIFALDI,Aplikasinya gampang digunakan,5,2026-02-24 21:09:48,0,Positif
04278b85-8f2a-47a3-973d-a779bb835346,amirul muanas,saya merasa kecewa sekali karena saldo saya selalu hilang diangka 500ribu tanpa saya ketahui dan saya sangat merasa di rugikan dengan aplikasi ini,1,2026-02-24 21:09:30,0,Negatif
1104feda-ac47-4982-a0db-8131ed4f56c5,Merchandise zero six,"aplikasi ini sangat merugikan penggunanya,fitur di tambahain tapi keamanannya sangat lemah sekali,saya dan teman saya kehilangan uang di aplikasi ini padahal tidak pernah transaksi apapun apalagi transfer ke aplikasi yang lain,tapi tiba2 uang hilang di ambil orang dengan nick nomor,bagai mana bisa aplikasi dana yang telah ber kerja sama dengan OJK tapi keamanan aplikasi masih lemah mudah di hack orang",1,2026-02-24 21:09:29,0,Negatif
4b65e4bd-4eea-4683-957c-81f8c115914d,Juwita Maharani,baik,5,2026-02-24 21:09:04,0,Positif
c80c40f5-7bb8-4b5d-b2cd-6e7bfb4d5a7d,Fitri Rahmadhayani,mantap,5,2026-02-24 21:09:03,0,Positif
2224a7b8-9d0b-4199-b195-e861edf1e9da,Umi Naroh,transaksi jadi lebih mudah,5,2026-02-24 21:08:37,0,Positif
bf65bde0-6b49-44f1-8034-497065533b2e,Arif Munandar,👍,5,2026-02-24 21:08:18,0,Positif
9f6d764c-ef8d-4885-a854-133616e20cb6,Ninaherlina,semenjak ada dana kirim uang maupun terima uang jadi mudah🤑,5,2026-02-24 21:07:37,0,Positif
ae1103ef-3830-40a5-b2b7-a8ff8b8c41f9,M.Sirojudin jojo,gini👍,5,2026-02-24 21:06:28,0,Positif
70feba28-d1b7-4734-a526-4a25b21bc01f,Afiza Ghania,"cara untuk buka akun lama gimana, saya udah berkali kali coba tetep gk bisa masuk, tolong dimudahkan",5,2026-02-24 21:06:08,0,Positif
ebd33dad-5511-4d9a-b698-689c31a5e0c4,Yana Rodiana,bagus,5,2026-02-24 21:06:00,0,Positif
e69e9ad0-803d-4f3e-a8e7-6bfe8409030c,Ibnu Abbas,sangat bagus,5,2026-02-24 21:04:16,0,Positif
9b2701f2-b272-4b6b-a3a7-ae426803a16d,Karsono,sementara ini aplikasi nggak bisa dibuka tidak tau penyebabnya,5,2026-02-24 21:03:47,0,Positif
27dda179-9d09-433d-97d2-7ff238b3ea88,Arun Erwan,bagus,5,2026-02-24 21:01:31,0,Positif
dcc39c0c-0f0f-425b-b622-58ac2287f81f,Pedri Yulanti,seru bgt my money berjalann,5,2026-02-24 21:00:55,0,Positif
6e802b68-f317-4458-bd34-e7878d48c743,Azka Siul,semoga dana selalu memberi layanan terbaik,5,2026-02-24 20:58:30,0,Positif
6e55331f-0211-4efc-a3c7-c5a372b81d04,Ringseher,bagus,5,2026-02-24 20:56:27,0,Positif
51c55ffd-925c-46c4-b4e8-c7a404f1361f,Andra Edika Pratama,sangat membantu,5,2026-02-24 20:54:55,0,Positif
e534c4ca-1d30-4397-8c64-09c7fe69a629,Ebenezer S,aplikasi tidak aman bisa hilang saldo,1,2026-02-24 20:54:52,0,Negatif
bcb4c960-ea87-4bcf-97ae-38cefbb8fc37,Dem Madai,ok,5,2026-02-24 20:53:15,0,Positif
d20c90eb-98ac-4d67-b98d-0248a2304939,Saepulah Saepulah,mantap membantu,5,2026-02-24 20:52:30,0,Positif
19505996-b21e-4f65-bfd4-4741144adddf,Rafli Caplin,jadi aman buat simpan uang tak perlu lagi repot-repot simpan di dompet atau di tas jadi lebaih aman dan mudah tidak sering lupa !!,5,2026-02-24 20:52:17,0,Positif
063dd93e-6bcc-4ea2-89cd-c11bcfb78b67,Saripudin Saripudin,sanggat meumbantu teransaksi aman dan terpercaya,5,2026-02-24 20:48:28,0,Positif
c4cc99d7-637e-460c-bf10-d056742fb602,Muhajir Nurhamiddin,mantap,5,2026-02-24 20:48:23,0,Positif
6affbb15-f97e-491e-a96e-d2809debf804,Bahrum Jalu,Terimakasih,5,2026-02-24 20:48:03,0,Positif
